nid,label
6811,24
6812,24
6813,16
118593,18
6814,24
6815,24
6816,24
6817,16
6818,16
124846,26
6819,24
6820,28
6821,24
118594,1
6822,24
6823,24
6824,24
6825,24
6826,16
6827,4
6828,27
6829,24
6830,24
6831,24
124863,28
6832,27
6833,16
124864,3
6834,24
124865,16
6835,24
6836,16
6837,16
124867,8
6838,16
6839,8
6840,24
6841,28
6842,24
6843,24
6844,8
6845,34
6846,16
6847,24
6848,24
6849,23
6850,26
6851,32
6852,28
6853,24
6854,16
124883,28
6855,28
6856,16
6857,24
6858,16
6859,24
6860,27
6861,4
6862,10
6863,16
6864,24
6865,24
124895,8
6866,16
6867,24
6868,24
6869,8
6870,16
6871,16
6872,10
6873,24
6874,13
6875,4
6876,28
6877,8
6878,24
6879,26
124916,16
6880,24
6881,16
124917,16
6882,24
6883,5
6884,16
6885,16
6886,16
6887,24
6888,16
6889,8
6890,24
6891,24
6892,5
6893,5
6894,16
6895,16
6896,25
6897,4
6898,10
124929,6
124930,5
124931,28
124932,19
124933,10
124934,5
124935,8
124936,28
124937,28
124938,16
118612,16
124940,16
124941,16
124942,28
124943,24
124944,24
124945,28
124946,24
124947,28
124948,28
124949,32
124950,24
124952,16
124953,28
124954,24
124955,9
124956,24
124957,31
124958,28
124959,28
124960,16
124961,24
124962,16
124963,16
124964,16
124965,8
124966,2
124967,24
124968,16
124969,2
124970,24
124972,22
124973,16
124974,26
124975,28
124976,27
124977,31
124978,16
124979,24
124980,24
124981,28
124982,24
124983,32
124984,16
124985,28
124986,9
124987,6
124988,24
124989,28
124990,16
124991,19
124992,31
124993,10
124994,20
124995,19
124996,24
124997,23
124998,16
124999,16
125000,16
125001,10
125002,27
125003,16
125004,3
125005,28
125006,16
125007,16
125008,16
125009,24
125010,24
125011,26
125012,16
125013,3
125014,16
125015,24
125016,16
125017,28
125018,16
118627,10
125019,4
125020,27
125021,2
125022,16
125023,28
125024,16
125025,8
125026,23
125027,16
125028,24
125029,13
125030,28
125031,16
125032,24
125033,24
125034,16
125035,18
125036,5
125037,16
125038,16
125039,24
125040,22
125041,2
125042,24
125043,26
125044,2
125045,28
118659,16
7178,31
7266,34
7310,24
125361,10
7342,16
125412,27
7380,26
125468,4
125490,24
7459,24
7462,26
7467,16
7489,28
7490,10
7492,8
7493,24
7494,24
7495,16
7496,28
7497,16
7498,16
7499,4
7500,4
125548,32
7501,16
7502,16
7503,27
7504,8
7505,4
7506,24
7507,5
7508,24
7509,8
7510,4
7511,24
7512,5
7513,28
7514,24
7515,16
7516,27
7517,10
125562,24
7519,28
7520,16
125564,24
7521,19
7522,26
7523,16
125565,10
7524,16
7525,27
7526,31
7527,16
7528,22
7529,24
7530,16
7531,16
7532,16
7533,24
7534,24
7535,4
125581,20
7536,16
7537,32
7538,16
7539,24
7540,19
7541,24
7543,5
7544,26
7545,24
7546,24
7547,4
7548,5
7549,24
7550,24
7551,24
7552,24
7553,24
7554,10
7555,16
7556,16
7557,24
7558,4
7559,28
7560,16
7561,27
7562,24
125609,8
7563,28
7564,16
7565,34
7566,20
7567,5
7568,31
7569,24
7570,31
7571,4
7572,28
7573,28
7574,5
7575,28
7576,28
7577,16
7578,14
7580,9
125629,28
7581,3
7582,32
7583,16
125633,24
7584,26
7585,16
7586,16
7587,28
7588,28
7589,28
7590,28
7591,8
7592,28
7593,28
7594,28
7595,28
7596,28
125641,26
125644,34
7600,28
125645,28
125646,31
125647,28
125648,9
125649,10
125650,28
125651,2
7607,16
125652,8
125653,26
125654,28
125655,8
125656,26
125657,23
125658,28
125659,19
125661,28
125662,28
125663,31
125664,20
125665,23
125666,24
125667,24
125668,28
125669,10
7622,24
125670,25
125671,14
125672,28
125673,28
125674,28
125675,24
125677,24
125678,28
125680,24
7632,16
125681,5
125682,5
7635,16
125683,8
125684,6
7638,9
7639,28
125685,28
125686,8
125687,28
7641,33
7642,10
7643,16
125688,28
125690,34
125691,18
125692,32
125693,2
125694,27
125695,28
125696,3
125697,28
125698,33
125699,5
125700,8
125701,28
125702,8
125703,13
125704,8
125705,2
125706,28
125707,4
125708,10
125709,22
125710,28
7665,16
125711,20
125712,8
125713,16
125714,2
125715,16
125716,28
125717,8
7673,16
125718,28
125719,28
125720,2
125721,24
125722,2
125723,9
125724,20
125725,23
125727,28
125728,28
125729,16
125730,26
7686,24
125731,8
125732,2
125733,24
125735,28
125736,2
125737,28
125738,28
7693,26
125739,9
125740,20
125742,8
125743,9
7697,28
125744,28
125745,28
125746,4
125747,2
125748,28
125749,23
125750,16
125751,24
125753,28
7707,31
125754,20
125752,5
125760,19
7712,9
125761,24
125762,23
125765,28
125771,24
7728,31
7733,24
7738,5
7744,10
125819,16
125827,24
7786,23
125833,28
125834,5
7789,24
125838,8
7809,16
125855,28
7813,16
7817,16
7820,26
7824,16
125874,24
7852,24
125912,23
125913,16
7867,16
7868,24
7870,24
7871,16
7872,16
7873,16
7874,24
7875,9
7876,16
125920,16
7877,24
7878,4
7879,16
7880,16
7881,25
125928,16
7882,24
7883,27
125929,28
7884,5
7885,24
7886,24
7887,24
7889,28
125937,28
7890,2
7891,27
7892,8
7893,26
7895,24
7896,24
7897,16
7898,28
7899,28
7900,24
125946,8
7901,24
7902,24
7903,28
7904,16
7905,28
7906,16
7907,24
7908,16
7909,24
7910,24
125958,10
7911,16
7912,4
7913,24
7914,4
7915,16
7916,5
7917,24
7918,16
125970,31
7919,27
7920,24
7921,26
7922,24
7923,2
7924,2
7925,23
7926,16
7927,24
7928,4
7929,28
7930,8
7931,16
7932,19
7933,24
7934,16
7935,16
7936,27
7937,2
7938,27
125989,24
7939,16
7940,24
7942,10
7943,28
125994,2
7944,8
7945,31
7946,2
125996,16
7947,5
7948,26
7949,33
7950,10
7951,3
7952,5
7953,33
126003,16
7954,28
7955,26
7956,10
7957,22
7958,28
7959,28
7960,2
7961,13
7962,34
7963,9
126015,16
7964,24
7965,28
7966,4
7967,28
126016,16
7969,22
7970,10
7971,34
7972,2
7973,24
7974,10
7975,28
7976,28
7977,33
7978,28
7979,23
7980,26
7981,2
7982,28
7983,28
126030,16
7984,24
7985,28
7986,10
7987,2
126034,24
7988,10
7989,9
7990,19
7991,24
7992,28
7993,16
126050,23
7994,28
7995,28
7996,10
7997,4
126053,16
7998,28
7999,2
8000,23
126059,19
8002,24
8003,23
126061,24
8005,18
8006,33
8007,32
8008,3
8009,24
126060,26
8011,2
8012,32
8013,23
8014,16
126068,32
8015,20
8016,8
8017,13
8018,5
126071,5
8020,19
8021,24
8022,28
8023,2
8024,22
8025,28
8026,10
8027,16
8028,28
126075,2
8029,2
8030,19
8031,26
8032,28
8033,2
126081,24
8034,18
8035,16
8036,10
8037,28
8038,28
8039,28
8040,16
8041,28
8042,33
8043,16
8044,28
8045,28
8046,28
8047,10
8048,28
8049,10
8050,26
8051,28
8052,2
8053,2
8054,28
8055,28
8056,28
8057,26
8058,5
8059,2
8060,8
8061,2
8062,26
126106,24
8063,28
8064,10
8065,8
8066,28
126109,16
8067,19
126111,24
126113,16
8068,28
8069,8
8070,4
8071,14
8072,28
8073,2
126118,28
126119,26
8074,10
8075,33
8076,28
8077,33
8078,34
8079,18
8080,10
126126,16
8081,4
8082,28
8083,26
8084,10
8085,10
8086,23
8087,10
8088,28
8089,16
126134,28
8091,28
8092,20
8093,10
8094,24
8095,8
126147,16
126148,24
126149,16
8096,22
126150,24
8097,8
8098,24
126152,16
8099,9
8100,28
8101,26
8102,26
8103,19
8104,24
126151,16
126153,19
126159,22
126154,16
126155,27
126156,16
126157,10
126158,16
126160,16
126161,2
126162,32
126163,16
126164,16
126165,9
126166,16
126168,16
126169,16
126170,28
126171,24
126172,24
126173,24
126176,28
126174,24
126175,28
126177,24
126178,24
126179,24
126180,16
126182,24
126183,2
126185,24
126186,24
126187,28
126188,27
126189,24
126190,5
126191,10
126192,16
126193,16
126194,24
126195,24
126196,23
126197,4
126198,16
126199,31
126200,10
126201,24
126202,8
126203,10
126204,16
126205,28
126206,5
126207,28
126208,4
126209,33
126210,24
126211,24
126212,28
126213,2
126214,16
126215,19
126216,28
126217,28
126218,24
126219,23
126220,24
126221,16
126222,9
126223,4
126224,9
126225,28
126226,16
126227,28
126228,31
126229,28
126230,20
126231,16
126232,25
126233,24
126234,27
126235,28
126236,28
126237,24
126238,28
126239,31
126240,28
126241,20
126242,3
126243,16
126244,26
126246,23
126247,28
126248,4
126474,16
8535,28
8543,8
8591,10
8605,31
118950,16
118951,16
118952,16
8627,2
118953,16
8633,26
118954,16
118955,16
8655,9
118958,16
8662,16
118959,4
8665,10
126704,28
118960,4
126705,4
8670,19
8674,16
126721,16
8689,28
118966,8
8697,10
118967,24
8701,16
126746,10
118969,28
118970,16
118972,16
118973,16
118974,28
118975,10
8736,28
118976,4
118977,16
8745,31
8746,16
8747,24
8748,34
8749,28
8750,28
118978,27
8751,24
8752,18
8753,28
8754,28
8755,33
8756,28
8757,28
8758,20
8759,16
8760,28
8761,10
118981,16
8763,16
8764,28
8765,14
8766,28
8767,28
118982,27
8768,31
8770,16
8771,24
8772,9
8773,27
8774,8
8775,28
8776,2
126813,24
8777,16
8778,2
8779,10
8780,16
8781,16
8782,26
8783,16
8784,31
118985,24
8785,24
118986,16
8787,28
8788,10
8789,24
8790,24
8791,9
126832,28
8792,2
8793,16
8794,9
8795,9
8796,31
8797,31
8798,28
8799,19
8800,9
118988,24
8801,24
8802,16
8803,9
8804,8
8805,10
8806,24
8807,16
118989,24
8808,2
8809,28
8810,16
8811,16
8812,16
8813,24
8814,16
8815,16
8816,16
8817,16
118991,26
8819,16
8820,4
8821,5
118992,16
8822,8
8823,16
118993,28
126857,28
8824,27
8825,27
8826,24
8827,31
118995,24
126877,5
118996,24
126878,26
126881,4
126882,24
118997,31
126883,24
126884,28
126886,2
118998,24
126887,27
126888,16
126889,26
126890,24
118999,16
126891,16
126892,28
126893,16
126894,8
126897,16
126898,28
126899,16
126900,28
126901,10
126902,8
126903,24
8863,4
126904,27
126905,16
126906,24
126907,24
126908,26
119002,26
126909,16
126910,2
126911,16
126912,24
119003,16
126913,24
126914,24
126915,26
126916,8
126917,4
119004,5
126918,28
126919,24
126921,2
126922,16
119005,28
126923,28
126924,28
126925,2
126926,27
119006,28
126932,24
126927,24
126928,28
126929,16
126930,24
126931,28
126933,5
126934,16
126935,33
126936,16
119007,24
126939,2
126942,27
126943,4
126944,16
119008,26
8903,24
126945,16
126946,19
126947,28
119009,27
126948,2
126949,27
126951,24
126952,16
119010,28
126953,27
126954,16
126955,16
126956,2
126957,16
126958,5
126959,24
126960,24
126961,8
126963,24
126964,26
126966,2
126967,5
126968,16
119013,28
126969,24
126970,5
126973,34
126974,24
119014,28
126975,16
126977,24
126978,16
126979,16
119015,24
8935,16
126981,23
126982,24
126983,10
119016,34
126980,24
8942,16
119017,20
119018,8
119019,8
126997,28
8956,34
119020,16
8965,24
119021,16
119022,10
127018,10
119023,28
127020,16
8979,27
119025,20
8985,5
8989,6
119027,28
127038,16
8995,32
119028,5
127043,16
9001,5
127048,28
127049,24
127051,10
119031,16
9014,28
119032,27
9017,23
119033,24
127067,13
119034,16
9027,8
119035,31
127076,16
119036,4
119037,28
119038,14
119039,16
119040,16
119041,24
119042,10
9068,31
119043,28
119044,26
119045,24
127122,16
119046,31
127124,16
119047,24
127128,24
9091,2
9095,10
9096,28
9097,28
119049,24
9099,2
9100,18
9101,16
119050,10
9102,26
9103,20
9104,28
9106,26
9107,2
9108,31
119052,23
9109,33
9111,28
9112,16
9113,8
9114,27
9115,4
9116,28
9117,28
127150,10
9119,28
9120,28
9121,9
9122,24
9123,8
9124,28
9125,28
119055,20
9126,26
9128,28
9129,24
9127,28
9131,33
9132,10
9133,2
9134,28
9130,28
9136,28
9137,28
9138,26
9139,16
9140,6
9141,28
9142,2
9143,8
9144,6
9145,24
9146,34
9147,34
9148,5
119057,28
9149,24
119058,24
9150,24
9151,26
9152,28
9153,28
9154,19
9155,32
9156,2
9157,13
119059,31
9158,28
9159,28
119060,24
9160,2
9161,28
9162,8
9163,19
9164,28
9165,24
9166,24
9167,24
9168,5
119062,16
9170,16
9171,8
9172,34
9173,28
9174,23
9175,10
9176,28
9177,16
9178,16
9179,31
127206,9
9180,6
9181,5
9182,19
9184,24
9185,5
9186,23
9187,24
9188,26
9189,26
9190,24
9191,26
9192,16
9193,28
9194,2
9195,28
9196,16
9197,27
9198,27
9199,26
9200,28
9201,16
9202,32
9203,5
127226,24
9204,16
9205,32
9206,28
9207,31
9208,26
127237,26
9209,33
9210,8
9211,27
9212,24
9213,32
9214,2
119071,10
9215,24
9216,16
9217,24
9218,24
9219,8
9220,5
9221,9
127245,28
127251,20
127252,31
9223,28
9224,24
9225,10
9226,16
9227,5
9228,26
9229,28
9230,28
9231,23
9232,28
9233,24
9234,16
127259,28
119075,28
9236,28
9237,16
9238,5
9239,34
9240,8
9241,9
9242,23
9243,32
9244,28
9245,18
9246,16
9247,10
9248,10
119077,5
9249,34
9250,16
9251,10
9252,10
9253,16
9254,10
9255,5
9256,31
9257,26
9258,28
127284,28
9259,28
9260,26
9261,24
9262,31
9263,16
9264,4
9265,19
9266,8
9267,8
9268,24
127295,28
9269,28
9270,8
9271,24
9272,2
9273,16
9274,20
9275,24
9276,28
9277,24
9278,26
9279,24
9280,16
9281,27
9282,16
9283,28
9284,27
9285,16
9286,24
9287,24
9288,33
9289,16
9290,28
9291,4
9292,16
119088,8
9293,2
9295,28
9296,28
9297,26
119089,9
9294,24
127320,16
127321,28
127322,16
119090,19
127331,28
127333,24
127334,24
127335,28
119091,26
127336,28
127330,28
127339,16
127338,2
119092,9
127340,19
127341,16
127343,28
127344,28
119093,9
127345,9
127346,28
127348,28
127349,28
127350,4
119094,4
127351,28
127353,4
127354,24
127355,28
119095,20
127356,2
127358,24
127357,28
127359,28
119096,16
127360,28
127361,9
127363,9
127364,16
127365,10
127366,19
127367,28
127368,2
127369,19
127370,16
127371,28
127372,10
119099,24
127373,2
127374,6
127375,16
127376,10
127377,26
127378,28
127379,8
127380,34
119100,24
127381,28
127383,24
127384,28
127385,32
127386,28
127382,28
127388,16
127389,2
127390,22
119101,10
127391,27
127392,23
127393,24
127394,28
119102,16
127395,24
127397,28
127398,16
127399,20
119103,16
127400,28
127402,9
127403,16
127404,28
119104,28
127405,31
127406,31
127407,31
127408,2
119105,24
127409,9
127410,19
127411,10
127412,32
127413,23
127414,24
127415,28
127416,24
127417,16
127418,2
127419,16
127420,16
119106,28
127421,16
127422,16
127423,24
127424,24
119107,28
127425,16
127426,16
119108,28
119109,5
119110,2
119111,20
9770,10
127817,24
9789,16
127840,2
127881,26
9856,28
9859,23
127899,28
9865,8
9870,28
127913,2
127921,16
9886,5
127936,28
9898,34
9899,4
9900,16
9902,24
9904,28
9905,28
9906,2
9908,16
9909,24
9910,4
9911,34
9912,16
9913,16
9914,10
9915,16
9916,24
9917,28
9918,26
9920,23
9921,24
9922,28
9923,16
9924,24
9925,16
9926,28
9927,20
9928,27
9929,27
9930,10
9931,20
9932,24
9933,10
9934,27
9935,16
9936,16
127970,16
9937,31
9938,16
9939,16
9940,24
9941,13
9942,16
9943,28
9944,28
127973,24
9945,16
9946,28
9947,16
9948,8
9949,9
9950,16
127981,20
9951,16
9952,24
9953,24
9954,16
9955,24
9956,24
9957,24
9958,27
9959,28
9960,16
9961,2
9962,16
9963,27
9964,24
9965,24
9966,16
9967,10
9968,16
9969,28
9970,24
9971,27
9972,5
9973,16
9974,28
9975,24
9976,16
9977,16
9978,23
9980,13
9981,24
9982,28
9983,24
9984,24
9985,16
9986,10
9987,24
9988,24
9989,31
128018,16
128020,26
128031,8
128039,8
10018,24
10022,31
10024,4
128065,24
128066,24
128068,16
128071,24
128073,26
128075,24
128076,16
128077,16
128078,31
128079,10
128080,24
128081,9
128082,24
10045,16
128083,16
128084,8
128085,28
128086,28
128087,27
10051,14
128088,16
128089,10
128090,8
128091,24
128092,16
128093,16
10056,16
128094,16
128095,16
128096,16
10060,16
128097,24
128098,8
128099,16
128100,10
128101,16
128102,24
128103,4
10067,26
128105,26
128106,28
128107,9
128108,24
128109,9
128110,16
128111,16
10073,24
128112,16
128113,28
128115,16
128116,27
10078,16
128117,24
128118,4
128119,24
128120,23
128121,16
128122,10
128123,24
128124,28
10085,8
128125,28
128126,4
128127,4
128128,16
128129,24
128130,28
128131,24
128132,16
128133,24
128134,24
128135,16
128136,26
128137,24
128138,16
128139,28
128140,28
128141,24
128142,24
128143,34
128144,8
128145,8
128146,24
128147,24
128148,16
128149,24
128150,16
128151,16
128152,2
128153,16
128154,16
128155,5
128156,28
128157,16
128158,24
128159,16
128160,16
128161,5
128162,16
128163,28
128164,16
128165,16
10125,28
128166,16
128167,16
128168,16
128169,8
128170,9
128172,4
128173,24
128174,32
128175,28
128176,16
128177,16
128178,34
128179,24
10136,16
128180,26
10147,33
128217,24
10173,16
10185,10
128231,8
128233,16
10191,16
10196,2
10199,20
128245,16
10206,33
10210,9
128268,24
128271,24
10235,28
10236,24
10237,28
10238,28
10239,16
10240,34
10241,28
10242,16
10243,28
10244,10
10245,4
10246,23
128283,16
10247,10
10248,33
10249,2
10250,4
10251,16
10252,28
10253,4
10254,16
10255,16
10256,24
10257,18
10258,2
10259,10
10260,24
10263,28
10264,28
10265,31
10266,10
10267,10
10268,2
10269,33
10270,10
10271,32
10272,5
10273,20
10274,24
10275,4
10276,24
10277,2
128317,2
10278,28
10279,28
10280,28
10281,26
10282,10
10283,28
10284,2
128325,28
10286,26
10287,31
10288,9
10289,16
10290,24
10291,28
10292,2
10293,16
10294,24
10295,8
10296,16
10297,8
10298,24
10299,28
10300,28
10301,16
10302,24
128341,24
10303,2
10304,32
128348,10
10305,16
10306,9
10307,24
10308,28
10309,16
10310,2
10311,28
10312,16
10313,28
10314,24
10315,24
10316,28
10317,1
10318,9
10319,2
10320,24
10321,19
10322,10
10323,4
128369,28
10324,2
10325,31
10326,16
10327,31
10328,8
10329,10
10330,9
10331,28
10332,16
10333,28
10334,26
10335,23
10336,28
10337,33
10338,16
10339,28
10341,16
10342,16
10343,24
128388,31
10345,28
10344,10
10347,10
10348,26
10349,32
10350,16
10351,24
128393,4
10352,2
10353,24
128394,28
10354,16
10355,13
10356,16
10357,24
10358,22
10359,20
128398,13
10360,28
10361,28
10362,2
10363,8
10364,32
10365,28
10366,8
10367,28
128409,16
128405,19
10368,16
10369,16
10370,16
128412,24
10372,24
10373,8
10374,27
10375,4
10376,9
10377,28
10378,26
10379,10
10380,2
10381,28
10382,26
10383,16
10384,28
10385,16
10386,16
10387,20
10388,24
10389,2
10390,26
10391,16
128435,8
10392,16
10393,16
10394,24
10395,28
10396,28
128439,16
10397,16
10398,24
10399,28
128442,24
10400,16
10401,28
10402,2
10403,10
128445,27
10404,16
10405,16
128446,2
10406,5
128448,22
10407,23
10408,10
10409,24
10410,4
10411,24
10412,5
10413,28
10414,16
10415,8
10416,24
10417,5
10418,16
10419,32
10420,6
10421,28
10422,16
10423,8
10424,19
10425,8
10426,16
10427,31
10428,2
10429,24
10430,8
10431,24
10432,4
10433,24
10434,2
10435,27
10436,16
128477,24
10437,4
10438,24
10439,16
10440,28
10441,26
10442,28
128478,24
128486,25
128487,24
128479,24
128489,24
128490,16
128491,16
128492,24
128484,28
128485,28
128488,24
128495,16
128496,16
128497,8
128498,24
128499,24
128500,16
128501,8
128502,27
128503,24
128504,16
128505,27
128506,16
128508,24
128509,16
128510,25
128511,16
128512,16
128513,24
128514,4
128515,16
128516,31
128517,24
128518,28
128519,16
128520,24
128521,24
128522,16
128523,24
128524,23
128525,24
128526,16
128527,4
128528,10
128529,24
128530,24
128531,16
128532,24
128533,24
128534,28
128535,24
128536,24
128537,24
128538,16
128539,16
128540,16
128541,3
128542,16
128543,16
128544,24
128545,24
128546,16
128547,5
128548,24
128549,16
128550,4
128551,16
128552,16
128553,16
128554,24
128555,16
128556,16
128557,4
128558,16
128559,24
128560,16
128561,24
128562,24
128563,24
128564,24
128565,10
128566,28
128567,16
128568,24
128569,24
128570,10
128571,24
128572,16
128573,16
128574,4
128575,24
128576,24
128577,2
128578,10
128579,8
128580,10
128581,16
128582,24
128584,31
128585,16
128586,8
128587,24
128588,16
128589,24
128590,26
128591,27
128592,16
128593,28
128595,24
128596,24
128597,24
128598,10
128599,16
128600,16
128601,4
128602,16
128603,16
128604,24
128606,4
128607,24
128608,16
128609,24
128610,16
128611,24
128612,16
128613,24
128614,16
128615,4
128616,24
128617,26
128618,24
128619,26
128620,4
128621,16
128622,24
128623,23
128624,16
128625,16
128626,27
128627,28
128628,16
128629,4
128630,31
128631,5
128632,20
128633,28
128634,14
128635,28
128636,10
128637,23
128638,8
128639,10
128640,10
128641,28
128642,26
128643,8
128644,16
128645,28
128646,2
128647,22
128648,32
128649,19
128650,5
128651,16
128652,23
128653,16
128654,28
128655,20
128656,5
128657,28
128658,24
128659,28
128660,2
128661,24
128662,8
10774,32
10825,2
10867,16
10909,5
10925,9
10929,9
10951,16
11001,8
11004,16
11043,4
11077,24
11093,24
11111,16
129145,16
11124,24
11138,10
11145,16
11147,4
11148,2
11152,28
11153,10
11155,16
11156,2
11157,4
11158,28
11159,24
11160,28
11161,27
11162,28
11163,6
11164,28
11165,27
11166,24
11167,16
11168,24
11169,31
11170,31
11171,9
11172,6
11173,28
11174,28
11175,16
11176,23
11177,16
11178,28
11179,16
11180,9
11181,26
11182,28
11183,28
11184,3
11185,14
11187,2
11188,28
11189,19
11190,24
11191,10
11192,23
11194,26
11195,16
11196,5
11197,2
11198,10
11199,24
11200,28
11201,24
11203,23
11204,4
11205,24
11206,20
11207,28
11208,5
11209,16
11210,8
11211,28
11212,26
11213,28
11214,28
129234,4
11215,33
11216,31
11217,26
11218,5
11219,10
11220,10
11221,24
11222,5
11223,24
11224,5
11225,24
11226,28
129247,5
11227,28
11228,34
11229,20
11230,28
11231,24
11232,2
11233,16
11234,28
11235,26
11236,33
11237,9
11238,10
11239,22
11240,19
11241,28
11242,23
11243,4
11244,31
11245,28
11246,8
11247,28
11248,8
11249,24
11250,8
11251,24
11252,27
129273,28
11254,8
129275,26
129276,28
129278,2
129280,26
129281,16
129283,24
129284,28
129285,8
11262,28
129286,16
129287,28
129288,31
129289,4
129290,10
129291,28
129292,24
129293,28
129294,28
129295,28
129296,28
129297,20
129298,24
129299,24
129300,16
129301,28
129302,10
129305,27
129306,16
129307,16
129308,4
129309,9
129310,26
129311,24
129312,28
129313,8
129314,2
129315,16
129316,10
129317,31
129318,2
129319,5
129320,10
11299,4
129321,26
129322,24
129323,2
129324,24
129325,28
129326,28
129327,4
129328,10
129329,24
129330,28
129332,24
129333,28
129334,5
129335,28
129336,16
129337,27
129338,20
129339,9
129340,9
129341,8
129342,31
129343,28
129344,20
129345,16
129346,28
11325,10
129347,28
129348,9
129349,28
129350,28
129351,23
129352,24
129353,16
129354,20
129356,4
11333,24
11334,24
129358,27
129359,28
129355,2
129360,28
129361,2
129362,8
129363,8
129364,28
129365,2
11343,10
129366,28
129367,2
129368,28
129369,16
129370,28
129371,16
129372,4
129373,28
129374,28
129375,24
129376,28
11353,16
129389,28
129390,5
11366,28
129393,10
11373,28
129408,16
129422,3
11403,32
129433,2
129441,10
11419,26
129446,22
129452,26
11437,16
11440,28
129465,24
129467,26
